original	polished	Count
printed for E. Ballard, W. Strahan, J. and F. Rivington, Hawes, Clarke and Collins, S. Crowder, T. Longman, J. Wilkie, R. Ware, T. Cadell, R. Baldwin, W. Woodfall, E. Johnston, and B. Collins.	printed for E. Ballard, W. Strahan, J. and F. Rivington, Hawes, Clarke and Collins, S. Crowder, T. Longman, J. Wilkie, R. Ware, T. Cadell, R. Baldwin, W. Woodfall, E. Johnston, and B. Collins	 1
e Theatro Sheldoniano, impensis Richardi Sare Lond.	e Theatro Sheldoniano, impensis Richardi Sare Lond	 1
printed by J. Purser, for the author, and sold by J. Stagg, in Westminster-Hall; J. Brindley, in Bond-Street; R. Chandler and C. Ward, at Temple-Bar, York and Scarborough; L. Gilliver, and J. Whiston, in Fleet-Street; J. Huggonson, on Ludgate-Hill; T. Astley, in St. Paul's Church-Yard; R. Willock, J. Wood, J. Clarke, and W. Meadows, in Cornhill; and J. Walthoe, at Richmond in Surry.	printed by J. Purser, for the author, and sold by J. Stagg, in Westminster-Hall; J. Brindley, in Bond-Street; R. Chandler and C. Ward, at Temple-Bar, York and Scarborough; L. Gilliver, and J. Whiston, in Fleet-Street; J. Huggonson, on Ludgate-Hill; T. Astley, in St. Paul's Church-Yard; R. Willock, J. Wood, J. Clarke, and W. Meadows, in Cornhill; and J. Walthoe, at Richmond in Surry	 1
printed by John Mosman and William Brown, for John Paton Bookseller and are to be sold at his Shop in the Parliament-Closs.	printed by John Mosman and William Brown, for John Paton Bookseller and are to be sold at his Shop in the Parliament-Closs	 1
printed by W. Strahan, and M. Woodfall, Law-Printers to the King's Most Excellent Majesty; for W. Strahan, J. Rivington, L. Hawes and Co. R. Horsfield, W. Johnston, T. Caslon, T. Longman, T. Durham, J. Fuller, sen. S. Crowder, and J. Harris.	printed by W. Strahan, and M. Woodfall, Law-Printers to the King's Most Excellent Majesty; for W. Strahan, J. Rivington, L. Hawes and Co. R. Horsfield, W. Johnston, T. Caslon, T. Longman, T. Durham, J. Fuller, sen. S. Crowder, and J. Harris	 1
printed at the Theater, an. dom.	printed at the Theater, an. dom	 1
printed by J. Moore Davis, for Messrs. Colles, Moncrieffe, White, Byrne, Cash, W. Porter, Mc. Kenzie, Moore, and Halpen.	printed by J. Moore Davis, for Messrs. Colles, Moncrieffe, White, Byrne, Cash, W. Porter, Mc. Kenzie, Moore, and Halpen	 1
printed for Mr. Joseph Collyer, and sold by T. Jones at clifford's inn-gate,...	printed for Mr. Joseph Collyer, and sold by T. Jones at clifford's inn-gate,	 1
printed for the author, Charles-street, ST. Jame's-square; and William Faden,Charing-cross.	printed for the author, Charles-street, ST. Jame's-square; and William Faden,Charing-cross	 1
1781. si vende in Livorno presso Gio. Tom. Masi e Comp.	1781. si vende in Livorno presso Gio. Tom. Masi e Comp	 1
printed by D.L.	printed by D.L	 1
printed for G.G. and J. Robinson, Pater-Noster-Row. 1800. T. Davison, White Friars.	printed for G.G. and J. Robinson, Pater-Noster-Row. 1800. T. Davison, White Friars	 1
printed by T. Robson and Comp.	printed by T. Robson and Comp	 1
printed for the author, and sold by all the booksellers in London, Edinburgh, &c.	printed for the author, and sold by all the booksellers in London, Edinburgh, &c	 1
printed for J. Murdoch, Glasgow, by T. Maccliesh and Co.	printed for J. Murdoch, Glasgow, by T. Maccliesh and Co	 1
Printed...	Printed	 1
Typis Ph. Le Boussonnier & Soc. No. 122 Wardour St. Vænit apud A. Dulau & Soc. Béné. No. 16 Charles Street, Manchester Sq. P. Keating No. 18 Warwick Street, Golden Sq. J. P. Coghlan No. 37 Duke Street, Grosvenor Sq. E. Booker No. 56 New-Bond St.	Typis Ph. Le Boussonnier & Soc. No. 122 Wardour St. Vænit apud A. Dulau & Soc. Béné. No. 16 Charles Street, Manchester Sq. P. Keating No. 18 Warwick Street, Golden Sq. J. P. Coghlan No. 37 Duke Street, Grosvenor Sq. E. Booker No. 56 New-Bond St	 1
printed for A. Leathley, J. Hoey, sen. P Wilson, J. Exshaw, H. Bradley, S. Cotter, W. Watson, E. Watts, W. Sleator, S. Watson, J. Potts, J. Hoey, jun. J. Williams, J. Mitchell, D. Chamberlain, and J. Sheppard.	printed for A. Leathley, J. Hoey, sen. P Wilson, J. Exshaw, H. Bradley, S. Cotter, W. Watson, E. Watts, W. Sleator, S. Watson, J. Potts, J. Hoey, jun. J. Williams, J. Mitchell, D. Chamberlain, and J. Sheppard	 1
printed for D. Midwinter, A. Bettesworth and C. Hitch, J. and J. Pemberton, R. Ware, C. Rivington, A. Ward, T Longman, R. Hett, S. Austen, and J. Wood.	printed for D. Midwinter, A. Bettesworth and C. Hitch, J. and J. Pemberton, R. Ware, C. Rivington, A. Ward, T Longman, R. Hett, S. Austen, and J. Wood	 1
printed for J. Parsons, no. 21, Paternoster-Row.	printed for J. Parsons, no. 21, Paternoster-Row	 1
printed for C. Bathurst, J. Buckland, J. Rivington and Sons, W. Owen, R. Horsfield , B. White and son, T. Longman, B. Law, C. Rivington, J. Dodsley, H. Baldwinm G.G.J. and J. Robinson, C. Dilly, T. Cadell, J. Nichols, R. Baldwin, W. Goldsmith, J. Johnson, W. Flexney, W. Nicoll, G. Burnett, C.D. Piguenitt, G. and T. Wilxie, W. Fox, M. Say, and E. Newbery.	printed for C. Bathurst, J. Buckland, J. Rivington and Sons, W. Owen, R. Horsfield , B. White and son, T. Longman, B. Law, C. Rivington, J. Dodsley, H. Baldwinm G.G.J. and J. Robinson, C. Dilly, T. Cadell, J. Nichols, R. Baldwin, W. Goldsmith, J. Johnson, W. Flexney, W. Nicoll, G. Burnett, C.D. Piguenitt, G. and T. Wilxie, W. Fox, M. Say, and E. Newbery	 1
ex officina Joann. Hayes. MDCCIII. Impensis Alex. Bosvile bibl. Londin., & Edm. Jeffery, bibl. Cantabr.	ex officina Joann. Hayes. MDCCIII. Impensis Alex. Bosvile bibl. Londin., & Edm. Jeffery, bibl. Cantabr	 1
printed and sold by Sampson Low, Berwick Street, Soho; and C. Law, Ave-Maria Lane. Also may be had at Delamotte's and Wood's libraries, Weymouth.	printed and sold by Sampson Low, Berwick Street, Soho; and C. Law, Ave-Maria Lane. Also may be had at Delamotte's and Wood's libraries, Weymouth	 1
printed by A. Strahan, for T. Cadell; and sold by T. Cadell jun. and W. Davies (successors to Mr. Cadell) in the Strand.	printed by A. Strahan, for T. Cadell; and sold by T. Cadell jun. and W. Davies (successors to Mr. Cadell) in the Strand	 1
printed for J. Watts.	printed for J. Watts	 1
printed for Messrs. Bell & Bradfute, Dickson, Creech, Mudie, Hill, Elder, Brown, Fairbairn, and J. Watson and Co.	printed for Messrs. Bell & Bradfute, Dickson, Creech, Mudie, Hill, Elder, Brown, Fairbairn, and J. Watson and Co	 1
printed for J. Round in Exchange-Alley, J. Tonson in the Strand, and W. Taylor in Pater-Noster-Row.	printed for J. Round in Exchange-Alley, J. Tonson in the Strand, and W. Taylor in Pater-Noster-Row	 1
printed, and are to be sold by W. Rogers, at the Sun against St. Dunstan's Church, Fleetstreet, and H. Clemens, Bookseller in Oxon.	printed, and are to be sold by W. Rogers, at the Sun against St. Dunstan's Church, Fleetstreet, and H. Clemens, Bookseller in Oxon	 1
printed by James Guerin, at S. Thomas of Aquin's in S. James Street.	printed by James Guerin, at S. Thomas of Aquin's in S. James Street	 1
printed for the author, by T. Warren, jun.	printed for the author, by T. Warren, jun	 1
printed for J. Clarke, under the Royal-Exchange; J. Newbery, in St. Paul's Church-Yard; R. Baldwin, J. Richardson, and H. Woodfall, in Pater-Noster Row; W. Johnston, in Ludgate-Street; S. Crowder, on London-Bridge; and P. Davey and B. Law, in Ave-Maria-Lane.	printed for J. Clarke, under the Royal-Exchange; J. Newbery, in St. Paul's Church-Yard; R. Baldwin, J. Richardson, and H. Woodfall, in Pater-Noster Row; W. Johnston, in Ludgate-Street; S. Crowder, on London-Bridge; and P. Davey and B. Law, in Ave-Maria-Lane	 1
printed for the author; and sold by him, at his shop in Rupert-Street, two Doors from Coventry-Street, Haymarket.	printed for the author; and sold by him, at his shop in Rupert-Street, two Doors from Coventry-Street, Haymarket	 1
printed by Ferris & Co.	printed by Ferris & Co	 1
printed for J. Johnson, No. 72, St. Paul's Church-Yard.	printed for J. Johnson, No. 72, St. Paul's Church-Yard	 1
printed for Tho. Parkhurst at the Bible and Three Crowns near Mercers-Chappel in Cheapside.	printed for Tho. Parkhurst at the Bible and Three Crowns near Mercers-Chappel in Cheapside	 1
printed for the author, & sold by R. Grant, N<r>o</r> 6, Earls Cout Leicester Sq. May, 1 1791. Price 10. 6.	printed for the author, & sold by R. Grant, N<r>o</r> 6, Earls Cout Leicester Sq. May, 1 1791. Price 10. 6	 1
printed for Whitestone, W. Colles, J. Hoey, W. Wilson, J. Williams, T. Walker, C. Jenkin, L. L. Flin, G. Burnet, L. White, J. Beatty, and J. Exshaw.	printed for Whitestone, W. Colles, J. Hoey, W. Wilson, J. Williams, T. Walker, C. Jenkin, L. L. Flin, G. Burnet, L. White, J. Beatty, and J. Exshaw	 1
impensis Wilhelmi Wyat, ad Insigne Bibliorum in Vico vulgo dicto Holbourn. A. O. R.	impensis Wilhelmi Wyat, ad Insigne Bibliorum in Vico vulgo dicto Holbourn. A. O. R	 1
printed for, and sold by, the author, No. 36, High Street, Near Devonshire Street, St. Mary-Le-Bone; Where also may be had, His Code of Reason, Discourse on Public Education, and Essay on a Club of Philosophers, in French. His Treatise on the Musical Proportions geometrically demonstrated, and the Practical Elements of Music made easy to be Learned, in English. His Instruction Books, French and English, for the Harpsichord, and on Singing. His Fugue, Humble Petition, Lessons, Songs, &c. &c.	printed for, and sold by, the author, No. 36, High Street, Near Devonshire Street, St. Mary-Le-Bone; Where also may be had, His Code of Reason, Discourse on Public Education, and Essay on a Club of Philosophers, in French. His Treatise on the Musical Proportions geometrically demonstrated, and the Practical Elements of Music made easy to be Learned, in English. His Instruction Books, French and English, for the Harpsichord, and on Singing. His Fugue, Humble Petition, Lessons, Songs, &c. &c	 1
printed for J. Millan, opposite the Admiralty Office ...	printed for J. Millan, opposite the Admiralty Office	 1
printed for the author, by B.C. Collins. Sold by Wilkie, Paternoster-Row, London; the booksellers of Bath, Winchester, Reading, &c.	printed for the author, by B.C. Collins. Sold by Wilkie, Paternoster-Row, London; the booksellers of Bath, Winchester, Reading, &c	 1
printed for Richard Ford at the Angel, and Richard Hett at the Bible and Crown in the Poultry.	printed for Richard Ford at the Angel, and Richard Hett at the Bible and Crown in the Poultry	 1
printed by T. Lumisden and J. Robertson, and sold at their printing-house in the Fish-Market.	printed by T. Lumisden and J. Robertson, and sold at their printing-house in the Fish-Market	 1
printed for G. Kearsley in Fleet Street.	printed for G. Kearsley in Fleet Street	 1
printed for W. Webb near St. Paul's.	printed for W. Webb near St. Paul's	 1
si vende in Livorno presso Gio. Tommaso Masi & Comp.	si vende in Livorno presso Gio. Tommaso Masi & Comp	 1
printed for the author, of whom it may be had; sold by Elmsley, Strand; Richardson, Royal Exchange; Hookham & Carpenter, Bond-Street; Deighton, Holegrn.	printed for the author, of whom it may be had; sold by Elmsley, Strand; Richardson, Royal Exchange; Hookham & Carpenter, Bond-Street; Deighton, Holegrn	 1
printed by W. Bowyer, for J. Nicholson at the King's-Arms in Little-Britain, B. Took at the Middle-Temple-Gate, and D. Midwinter at the Three Crowns in St. Paul's Church-Yard.	printed by W. Bowyer, for J. Nicholson at the King's-Arms in Little-Britain, B. Took at the Middle-Temple-Gate, and D. Midwinter at the Three Crowns in St. Paul's Church-Yard	 1
impensis Gulielmi Innys ad Insignia Principis in Coemeterio S. Pauli.	impensis Gulielmi Innys ad Insignia Principis in Coemeterio S. Pauli	 1
In the Savoy, printed by J. Nutt, assignee of Edw. Sayer; for J. Walthoe; and J. Walthoe, jun.	In the Savoy, printed by J. Nutt, assignee of Edw. Sayer; for J. Walthoe; and J. Walthoe, jun	 1
printed at the Oriental Press, by Wilson and Co. for A. Dulau and Co.	printed at the Oriental Press, by Wilson and Co. for A. Dulau and Co	 1
e Theatro Sheldoniano. Prostat apud J. Fletcher, Oxon. & J. Fletcher, Lond.	e Theatro Sheldoniano. Prostat apud J. Fletcher, Oxon. & J. Fletcher, Lond	 1
printed for the author; and sold by Mr. Johnson in London; Messrs. Eddowes in Shrewsbury; Mr. Thompson in Manchester, Etc. Etc.	printed for the author; and sold by Mr. Johnson in London; Messrs. Eddowes in Shrewsbury; Mr. Thompson in Manchester, Etc. Etc	 1
printed for the authour, by T. Warren jun. near the New Chappel.	printed for the authour, by T. Warren jun. near the New Chappel	 1
printed for, and sold by, W. Charnley and J. Bell, Newcastle; F. Jollie, Carlisle, &c.	printed for, and sold by, W. Charnley and J. Bell, Newcastle; F. Jollie, Carlisle, &c	 1
printed (under the inspection of the author) for the proprietors. Sold wholesale and retail by Alex. Hogg; and sold by H.D. Symonds, - J. Parsons, - and W. Button; W. Ash; J. Murgatroyd; M. Gurney; J.S. Jordan; J. Mathews; J. Sudbury; J. Delahoy, at Deptford-Bridge; and M. Murray: and may be had of all the booksellers and newsmen, in London, Westminster, and at Bath, Bristol, Birmingham, Canterbury, Cambridge, [and 25 other towns in England]; and likewise in England, Wales, Scotland, Ireland, France, Holland, Germany, America, &c.	printed (under the inspection of the author) for the proprietors. Sold wholesale and retail by Alex. Hogg; and sold by H.D. Symonds, - J. Parsons, - and W. Button; W. Ash; J. Murgatroyd; M. Gurney; J.S. Jordan; J. Mathews; J. Sudbury; J. Delahoy, at Deptford-Bridge; and M. Murray: and may be had of all the booksellers and newsmen, in London, Westminster, and at Bath, Bristol, Birmingham, Canterbury, Cambridge, [and 25 other towns in England]; and likewise in England, Wales, Scotland, Ireland, France, Holland, Germany, America, &c	 1
sold by J. Fletcher, & Co.	sold by J. Fletcher, & Co	 1
Printed in the year MDCCXXI. and are to be sold by Mr. John Macky bookseller in the Parliament-Closs, John Aitken and Alexander Davidson in the Parliament-House, and others, in Edinburgh, Glasgow, &c.	Printed in the year MDCCXXI. and are to be sold by Mr. John Macky bookseller in the Parliament-Closs, John Aitken and Alexander Davidson in the Parliament-House, and others, in Edinburgh, Glasgow, &c	 1
printed for the author - and sold by George Allen, Bookseller, No. 14, Oxford-Street, &c. - &c. - &c.	printed for the author - and sold by George Allen, Bookseller, No. 14, Oxford-Street, &c. - &c. - &c	 1
printed and sold by Darton and Harvey, No. 55, Gracechurch-Street; sold also by W. Bleckly, Stretton, Norfolk; M. Stevenson, Norwich; D. Boulter, Yarmouth; and the booksellers in general.	printed and sold by Darton and Harvey, No. 55, Gracechurch-Street; sold also by W. Bleckly, Stretton, Norfolk; M. Stevenson, Norwich; D. Boulter, Yarmouth; and the booksellers in general	 1
1781. si vende in Livorno prsso [sic] Gio. Tomo Masi e Comp.	1781. si vende in Livorno prsso [sic] Gio. Tomo Masi e Comp	 1
printed [by Samuel Richardson] for J. Roberts in Warwick-Lane. Where may be had parts I. and II.	printed [by Samuel Richardson] for J. Roberts in Warwick-Lane. Where may be had parts I. and II	 1
printed for H. Hitch and L. Hawes; S. Crowder and Co.	printed for H. Hitch and L. Hawes; S. Crowder and Co	 1
printed: and sold by M. Cooper in Pater-Noster-Row, M. Cook at the Royal-Exchange, and J. Barnes in the Court of Requests.	printed: and sold by M. Cooper in Pater-Noster-Row, M. Cook at the Royal-Exchange, and J. Barnes in the Court of Requests	 1
en casa de Guilermo Gilbert, No. 13, Cree-Church Lane, A. M.	en casa de Guilermo Gilbert, No. 13, Cree-Church Lane, A. M	 1
printed for E. Curll in Fleetstreet.	printed for E. Curll in Fleetstreet	 1
printed by William Ashton; and sold by the booksellers in Liverpool, Manchester, Hull, York, Birmingham, Leeds, Sheffield, &c. &c.	printed by William Ashton; and sold by the booksellers in Liverpool, Manchester, Hull, York, Birmingham, Leeds, Sheffield, &c. &c	 1
e Theatro Sheldoniano, impensis Thomæ Bennet Londini. A.D.	e Theatro Sheldoniano, impensis Thomæ Bennet Londini. A.D	 1
[London printed, and Edinburgh re-printed, by J. W.	[London printed, and Edinburgh re-printed, by J. W	 1
printed by S. Farley and Comp.	printed by S. Farley and Comp	 1
printed for the author, and sold by Vernor and Hood, Crane and Jones Liverpool, James and Andrew Duncan Glasgow, Wilson, Spence and Mawman, York, &c. &c. &c.	printed for the author, and sold by Vernor and Hood, Crane and Jones Liverpool, James and Andrew Duncan Glasgow, Wilson, Spence and Mawman, York, &c. &c. &c	 1
printed for J. Whitfield, Bookseller, Bridge-End; and sold by him, and the other booksellers in Newcastle, Hexham, Carlisle, Whitehaven, &c. &c.	printed for J. Whitfield, Bookseller, Bridge-End; and sold by him, and the other booksellers in Newcastle, Hexham, Carlisle, Whitehaven, &c. &c	 1
ex officina typographica W. Roberts, A.D.	ex officina typographica W. Roberts, A.D	 1
printed and sold by H. Procter; sold also by T. N. Longman, Pater-Noster-Row, London; the booksellers in Hereford, Leominster, Worcester &c. &c.	printed and sold by H. Procter; sold also by T. N. Longman, Pater-Noster-Row, London; the booksellers in Hereford, Leominster, Worcester &c. &c	 1
Printed for, and sold by the author, also by Mess. Brook, Huddersfield - Edwards, Halifax - Binns, Leeds - Smith, Bradford - &c. &c. &c.	Printed for, and sold by the author, also by Mess. Brook, Huddersfield - Edwards, Halifax - Binns, Leeds - Smith, Bradford - &c. &c. &c	 1
printed for E. Matthews at the Bible in Pater-Noster-Row.	printed for E. Matthews at the Bible in Pater-Noster-Row	 1
Sold by the author. George Bickham sculpt.	Sold by the author. George Bickham sculpt	 1
Printed for John Bowles, & Carington Bowles. London. George Bickham sculpt.	Printed for John Bowles, & Carington Bowles. London. George Bickham sculpt	 1
